paper,referenced_paper,is_referenced
p4002,p1741,0
p0655,p4283,0
p2515,p1770,0
p1151,p3291,0
p2171,p2044,0
p1030,p0755,0
p3914,p3623,0
p3628,p3972,0
p2469,p3660,0
p2219,p2422,0
p3376,p1669,0
p2818,p3449,0
p1385,p0822,0
p3850,p2183,0
p1267,p1781,0
p3144,p2069,0
p0726,p3700,0
p2681,p2595,0
p2488,p0816,0
p4161,p1592,0
p3349,p0867,0
p1924,p1465,0
p0335,p3776,1
p0348,p0781,0
p2769,p0247,0
p2598,p1678,0
p2311,p3401,0
p0757,p2860,0
p0616,p2508,0
p2171,p1973,0
p3111,p3872,0
p3753,p0593,0
p1816,p2420,0
p0402,p3856,0
p4217,p3001,0
p4322,p1809,0
p3002,p1199,0
p0947,p1125,0
p0688,p3747,0
p3914,p3514,0
p2278,p0987,0
p2278,p0720,0
p2344,p2780,0
p4232,p1570,0
p2786,p0371,0
p1960,p3984,0
p0961,p0793,0
p3609,p2057,0
p1487,p2341,0
p3002,p1920,0
p2612,p0807,0
p4216,p3795,0
p3719,p3246,0
p1937,p3168,0
p3695,p2497,0
p1029,p3679,0
p2032,p3790,0
p2219,p0553,0
p0688,p4107,0
p2340,p1077,0
p1687,p0815,0
p1757,p1168,0
p2268,p0052,0
p0571,p1709,0
p2601,p1966,0
p0510,p2104,0
p2588,p1066,0
p0675,p0795,0
p0271,p1134,0
p1371,p3867,0
p4338,p0981,0
p1169,p0564,0
p0929,p1445,0
p3730,p1440,0
p4322,p0704,0
p0113,p2880,0
p4026,p2947,0
p0810,p0714,0
p1385,p1476,0
p2047,p0010,0
p1922,p0784,0
p4185,p2549,0
p0214,p1107,0
p4093,p3728,0
p0281,p1552,0
p2759,p4279,0
p0648,p2231,0
p1050,p2509,0
p1482,p3389,0
p0453,p0793,0
p3461,p1107,0
p3169,p3273,0
p3463,p2294,0
p3509,p1533,0
p0335,p1453,0
p1829,p4229,0
p0327,p2418,0
p2368,p1815,0
p3144,p0979,0
p1298,p3795,0
p1236,p3840,0
p1032,p1322,0
p3944,p4137,0
p3129,p2364,0
p0050,p1226,0
p3304,p1594,0
p0757,p1752,0
p1492,p3218,0
p1193,p2727,0
p1029,p1841,0
p3640,p0676,0
p2580,p3955,0
p1226,p0380,0
p0607,p2450,0
p0648,p2273,0
p3731,p2447,0
p3187,p1025,0
p2385,p2258,0
p0897,p1928,0
p0831,p3044,0
p2263,p2726,0
p1226,p0364,0
p1576,p3297,0
p1120,p0960,0
p3461,p0704,0
p2929,p1207,0
p1391,p2073,0
p2983,p3871,0
p0088,p3313,0
p3776,p2095,0
p3491,p1594,0
p3719,p3364,0
p3296,p2734,0
p2437,p3589,0
p1627,p4287,0
p1420,p4250,0
p2167,p4212,0
p3451,p1756,0
p2937,p3599,0
p2494,p3043,0
p2571,p1079,0
p3767,p3054,0
p4054,p1888,0
p0462,p3329,0
p3177,p3035,0
p3817,p1150,0
p1479,p0058,0
p4193,p0854,0
p1876,p0840,0
p1062,p1227,0
p2047,p2346,0
p3016,p3943,0
p1199,p3549,0
p1689,p0774,0
p3914,p2858,0
p2311,p0420,0
p2990,p1145,0
p4309,p3724,0
p3645,p3911,0
p3821,p2982,0
p0776,p3316,0
p1839,p0158,0
p3649,p4289,0
p3296,p1758,0
p2996,p4295,0
p3159,p2301,0
p4193,p4032,0
p1206,p1709,0
p3125,p1300,0
p3882,p1867,0
p0782,p4082,0
p4208,p0160,0
p0646,p4167,0
p1240,p3536,0
p2384,p1976,0
p1181,p1452,0
p0585,p1029,0
p1482,p0071,0
p2568,p2279,0
p3731,p1234,0
p0892,p0166,0
p2052,p4096,0
p0472,p1563,0
p1482,p1463,0
p2827,p0691,0
p0643,p2576,0
p1799,p1743,0
p3178,p1719,0
p1385,p1430,0
p1240,p0564,0
p0690,p0406,0
p3883,p3851,0
p1750,p0842,0
p2901,p1041,0
p4285,p2442,1
p2542,p0507,0
p2785,p1747,0
p1029,p0978,0
p1221,p4250,0
p3837,p0909,0
p3092,p0689,0
p2832,p4274,0
p0244,p1145,0
p0162,p2740,0
p2586,p2388,0
p4166,p2115,0
p1197,p2226,0
p3656,p3576,0
p0067,p2821,0
p4025,p1479,0
p0348,p2054,1
p4280,p1596,0
p2532,p3554,0
p0067,p2154,0
p2263,p3855,0
p1497,p0332,0
p2617,p1940,0
p1759,p4278,0
p3581,p4212,0
p0675,p2585,0
p4026,p3390,0
p3111,p3909,0
p0013,p2688,0
p2830,p4329,0
p3378,p0768,0
p1515,p0022,0
p3628,p1124,0
p3889,p2928,0
p4041,p1150,0
p4174,p3347,0
p1960,p1717,0
p2803,p1392,0
p2330,p2514,0
p1828,p1518,0
p2749,p0577,0
p2971,p1197,0
p3282,p0938,0
p1324,p0813,0
p1236,p2701,0
p1708,p2320,0
p0534,p1700,0
p1667,p0891,0
p1169,p2329,0
p4226,p2558,0
p2436,p3324,0
p0546,p1305,0
p1692,p0051,0
p1798,p3918,0
p0090,p1935,0
p0649,p1391,0
p3339,p0151,0
p1702,p1551,0
p3256,p3438,0
p3326,p0916,0
p3002,p1083,0
p2322,p2736,0
p0159,p3255,0
p3174,p2864,0
p0804,p2033,0
p4168,p0914,0
p2340,p4158,0
p0777,p0582,0
p3096,p1543,0
p4188,p3342,0
p1298,p2174,0
p3418,p3497,0
p3658,p3528,0
p0946,p1856,0
p0402,p2919,0
p1687,p1158,0
p0127,p3452,0
p1403,p3845,0
p3035,p3408,0
p1432,p1100,0
p0699,p1348,0
p4226,p2667,0
p0449,p2095,1
p3187,p2036,0
p0775,p4241,0
p3067,p3536,0
p1810,p3956,0
p1781,p3915,0
p0576,p0124,0
p3088,p3203,0
p1170,p0758,0
p1469,p4061,0
p0647,p0397,0
p2673,p3238,0
p0990,p3822,0
p3320,p2301,0
p1206,p1437,0
p0897,p3449,0
p0327,p3551,0
p0175,p1444,0
p0998,p2249,0
p4026,p0965,0
p3821,p2590,0
p0211,p2228,0
p0253,p2253,0
p3256,p2806,0
p4213,p1258,0
p0613,p1434,0
p0127,p2886,0
p1607,p3456,0
p1209,p3842,0
p3419,p2076,0
p2123,p1340,0
p2580,p2041,0
p2723,p1002,0
p1848,p3650,0
p2278,p2552,0
p4323,p2040,0
p0076,p3050,0
p0831,p1131,0
p1062,p1341,0
p0201,p3792,0
p1154,p0558,0
p0647,p3895,0
p0810,p3146,0
p0229,p2300,0
p2707,p2706,0
p2221,p1888,0
p1246,p1360,0
p3476,p0226,0
p4120,p0875,0
p1549,p1927,0
p3921,p0112,0
p0755,p3195,0
p0135,p1950,0
p0345,p0451,0
p0253,p2998,0
p3730,p4187,0
p1181,p2548,0
p4186,p1813,0
p1781,p2137,0
p0661,p1925,0
p0067,p1338,0
p0838,p0109,0
p4322,p4246,0
p2071,p1974,0
p0585,p1178,0
p2031,p0180,0
p3841,p0391,0
p2248,p4245,0
p0214,p0783,0
p0722,p4238,0
p4343,p1554,0
p2500,p3944,0
p3818,p3224,0
p1446,p1150,0
p3656,p0708,0
p1451,p2585,0
p3505,p2176,0
p3002,p3072,0
p2091,p0155,0
p1607,p4068,0
p0500,p1289,0
p2971,p3026,0
p3821,p0708,0
p1170,p0361,0
p0006,p3638,0
p3356,p2189,0
p3461,p3783,0
p3941,p3613,0
p4157,p1809,0
p2525,p0293,0
p3808,p2981,0
p3767,p3003,0
p4054,p2064,0
p2580,p1955,0
p1694,p0904,0
p1995,p1067,0
p0946,p2580,0
p2832,p3756,0
p0661,p2921,0
p2473,p2842,0
p3016,p1955,0
p3805,p3290,0
p3524,p4057,0
p1787,p3452,0
p1561,p3721,0
p0648,p3486,0
p0809,p3482,0
p0942,p0355,0
p2500,p1684,0
p1757,p2592,0
p0778,p3761,0
p1531,p0086,0
p3707,p2861,0
p1126,p2247,0
p3817,p3606,0
p3515,p2172,0
p0752,p2871,0
p0661,p0481,0
p3465,p1337,0
p0309,p1116,0
p0253,p1239,0
p3058,p3210,0
p0162,p1666,0
p0778,p0166,0
p3339,p3950,0
p1403,p4333,0
p3197,p2650,0
p4181,p0047,0
p3944,p2039,0
p2143,p4302,0
p1367,p0813,0
p3320,p2756,0
p2344,p1561,0
p4186,p0386,0
p0585,p2135,0
p0389,p3526,0
p1516,p2207,0
p3969,p3390,0
p0281,p2597,0
p2171,p3275,0
p0626,p3389,0
p2370,p3262,0
p1236,p2338,0
p1423,p4221,0
p3735,p3001,0
p2784,p3654,0
p0244,p2163,0
p1671,p0891,0
p2167,p3340,0
p2681,p3214,0
p3269,p2054,0
p1451,p1069,0
p0722,p2662,0
p0529,p0301,0
p2664,p1405,0
p0080,p2681,0
p0389,p0285,0
p1606,p4080,0
p2816,p3888,0
p4108,p3964,0
p3878,p0188,0
p0327,p1434,0
p1787,p0116,0
p3103,p3180,0
p4149,p0974,0
p4018,p0488,0
p3215,p3306,0
p0666,p0481,0
p2361,p2257,0
p3201,p1798,0
p0826,p4013,0
p1725,p1778,0
p3111,p0250,0
p2834,p3164,0
p1030,p1166,0
p0214,p3944,0
p0449,p2987,0
p0929,p0389,0
p0685,p0812,0
p0284,p1825,0
p3590,p3043,0
p3809,p2788,0
p2214,p0092,0
p1816,p3229,0
p0944,p1873,0
p0988,p3000,0
p3609,p4144,0
p1399,p2421,0
p3698,p4250,0
p2091,p4113,0
p0181,p3794,0
p1497,p0817,0
p3525,p2734,0
p0005,p0856,0
p4338,p1252,0
p3200,p1136,0
p2586,p0340,0
p0929,p3982,0
p2681,p2278,0
p1829,p2683,0
p2100,p3523,0
p3640,p1199,0
p0661,p2401,0
p2397,p3768,0
p2084,p4331,0
p0878,p1757,0
p0616,p3783,0
p0897,p2864,0
p1763,p3521,0
p0113,p2989,0
p2990,p1230,0
p4275,p1375,0
p1044,p0683,0
p1596,p3102,0
p0076,p2317,0
p3920,p4168,0
p3308,p2162,0
p1848,p0744,0
p2876,p1646,0
p1687,p0922,0
p4048,p1941,0
p2278,p2861,0
p2351,p1423,0
p0211,p3955,0
p3637,p2313,0
p2591,p1354,0
p2246,p1762,0
p3509,p2271,0
p1667,p3743,0
p2664,p3508,0
p2246,p0732,0
p1878,p1875,0
p4000,p3160,0
p0335,p0154,1
p2245,p3711,0
p2993,p3493,0
p2126,p2210,0
p2311,p2180,0
p0685,p0277,0
p0628,p3492,0
p4000,p1676,0
p0139,p1655,0
p3776,p2988,0
p3817,p1269,0
p3378,p4031,0
p1416,p2149,0
p3560,p2444,0
p3944,p3009,0
p4322,p2105,0
p2167,p1675,0
p1671,p2584,0
p3304,p2129,0
p0661,p2018,0
p3742,p4277,0
p2673,p2880,0
p0523,p0336,0
p2853,p2755,0
p0648,p1068,0
p3419,p1906,0
p0190,p2947,0
p4343,p2771,0
p1787,p0148,0
p3021,p0644,0
p1193,p2183,0
p2827,p3097,0
p2436,p1081,0
p4018,p3557,0
p1275,p0450,0
p1385,p0968,0
p3515,p3028,0
p0135,p2110,0
p4136,p0015,0
p0427,p0034,0
p2542,p4160,0
p0043,p0406,0
p0038,p2051,0
p1576,p2614,0
p0076,p2478,0
p3946,p2470,0
p2580,p0503,0
p2571,p1049,0
p3002,p0110,0
p2086,p2673,0
p3348,p1460,0
p1226,p1088,0
p2425,p1202,0
p0402,p3223,0
p4322,p1802,0
p3809,p1637,0
p1798,p1762,0
p0892,p0908,0
p1848,p1546,0
p0943,p0097,0
p1621,p1928,0
p1403,p0478,0
p3309,p1661,0
p1267,p4201,0
p2221,p0600,0
p3921,p0108,0
p2322,p4337,0
p0214,p1697,0
p0760,p3231,0
p3772,p0926,0
p1121,p3128,0
p3567,p2874,0
p2565,p0290,0
p4090,p3196,0
p2084,p0230,0
p1288,p3278,0
p4136,p1925,0
p4118,p2080,0
p1970,p3351,0
p3735,p2394,0
p3148,p3530,0
p3637,p3810,0
p0043,p0527,0
p2246,p0019,0
p0309,p1327,0
p1479,p1782,0
p1449,p2178,0
p1860,p4029,0
p0777,p3812,0
p3850,p4330,0
p1694,p2132,0
p3144,p0682,0
p3776,p0206,0
p1607,p0437,0
p3058,p2693,0
p1692,p3653,0
p3125,p0940,0
p3256,p2283,0
p2501,p2103,0
p0437,p0630,0
p1671,p0807,0
p0190,p2994,0
p1531,p1747,0
p0500,p1033,0
p3974,p0321,0
p2256,p0417,0
p3656,p2180,0
p1652,p2454,0
p2687,p3928,0
p0944,p1235,0
p1764,p2897,0
p1236,p2463,0
p0193,p3687,0
p1058,p4133,0
p3256,p1084,0
p0632,p1233,0
p2173,p2717,0
p1948,p2696,0
p2816,p1145,0
p4273,p2142,0
p3256,p4250,0
p1549,p1737,0
p3658,p1109,0
p3491,p2459,0
p4108,p3484,0
p3609,p2715,0
p3776,p0855,0
p1606,p1273,0
p2785,p3480,0
p4121,p1458,0
p0752,p2639,0
p2059,p1188,0
p0892,p3540,0
p1734,p1966,0
p0203,p4179,0
p0952,p3060,0
p0993,p2445,0
p3581,p0088,0
p1798,p4168,0
p1030,p1505,0
p2344,p3787,0
p3603,p2342,0
p1193,p3430,0
p0334,p1500,0
p1796,p3578,0
p1836,p0934,0
p3636,p3382,0
p1796,p1686,0
p2664,p2300,0
p1924,p3254,0
p1596,p2744,0
p0139,p0000,0
p3696,p0804,0
p0576,p2757,0
p4054,p3837,0
p4130,p3610,0
p0617,p3027,0
p2755,p0087,0
p0067,p0074,0
p1111,p1600,0
p2532,p2798,0
p3103,p2450,0
p2031,p2096,0
p0831,p2702,0
p3103,p3516,0
p1879,p1476,0
p0719,p0320,0
p1777,p0226,0
p4204,p0378,0
p4041,p4144,0
p1151,p3259,0
p2017,p4240,0
p3742,p4061,0
p4166,p1599,0
p4078,p3824,0
p0944,p0476,0
p0296,p2907,0
p1255,p2291,0
p2370,p3271,0
p3058,p4014,0
p0666,p0474,0
p0752,p3940,0
p2580,p1233,0
p3914,p1946,0
p2494,p1972,0
p2825,p3536,0
p4186,p2787,0
p0775,p2335,0
p0724,p1794,0
p3123,p2991,0
p1451,p0315,0
p3940,p0643,0
p0334,p3070,0
p1878,p4316,0
p3320,p2859,0
p0657,p3029,0
p1876,p3501,0
p2729,p3022,0
p3375,p4227,0
p2191,p3329,0
p0327,p4062,0
p1922,p2609,0
p0771,p3854,0
p2311,p2093,0
p3920,p2138,0
p3841,p0879,0
p2125,p4274,0
p4216,p1629,0
p0247,p3138,0
p0594,p0158,0
p3092,p3407,0
p1952,p3925,0
p0949,p3168,0
p2687,p3132,0
p0389,p1539,0
p1029,p4248,0
p2568,p0711,0
p3735,p1985,0
p3304,p0119,0
p1193,p3101,0
p0674,p1978,0
p3672,p3691,0
p1879,p0099,0
p3413,p3956,0
p1879,p2662,0
p2263,p0909,0
p2939,p2824,0
p3584,p3480,0
p0889,p2114,0
p0843,p2369,0
p3448,p1000,0
p4076,p3134,0
p2929,p0196,0
p1073,p2417,0
p1062,p1022,0
p2458,p2608,0
p0190,p1351,0
p0801,p2314,0
p0878,p3014,0
p2206,p3473,0
p0775,p4159,0
p2836,p2140,0
p2159,p3763,0
p2278,p0930,0
p3269,p2376,1
p3451,p2625,0
p3268,p3643,0
p1375,p2855,0
p2373,p0398,0
p2246,p3008,0
p2488,p4170,0
p3308,p0168,0
p0529,p2094,0
p3656,p3862,0
p1086,p4328,0
p0453,p3430,0
p0913,p4004,0
p4054,p2368,0
p4041,p2802,0
p4060,p3361,0
p0755,p4331,0
p1894,p3005,0
p2818,p1192,0
p3123,p1474,0
p1597,p4319,0
p3129,p2044,0
p2353,p3228,0
p1159,p3225,0
p4166,p4214,0
p3376,p1968,0
p0216,p3072,0
p3148,p2903,0
p3072,p4333,0
p1339,p4008,0
p0176,p4085,0
p3974,p1305,0
p2492,p2089,0
p3293,p3195,0
p3064,p2481,0
p4029,p2379,0
p3072,p3999,0
p1479,p1664,0
p4103,p3472,0
p3349,p0550,0
p0296,p1284,0
p4322,p1141,0
p2834,p1249,0
p0310,p1067,0
p0612,p4131,0
p2664,p0946,0
p3427,p3075,0
p4343,p2701,0
p3277,p4210,0
p0998,p1822,0
p1741,p2181,0
p1468,p3294,0
p0190,p2050,0
p2191,p4171,0
p3287,p3364,0
p0666,p0968,0
p1832,p1425,0
p1482,p3587,0
p2560,p2672,0
p1371,p1598,0
p3111,p2581,0
p2875,p0265,0
p3818,p0189,0
p1451,p1565,0
p3645,p1143,0
p1580,p0438,0
p3122,p0049,0
p2344,p1054,0
p1792,p1979,0
p2419,p1413,0
p2361,p3864,0
p0427,p1640,0
p2214,p1222,0
p3969,p0852,0
p3603,p4063,0
p1607,p2012,0
p3169,p2745,0
p2571,p2401,0
p1236,p4013,0
p4000,p2979,0
p0521,p4271,0
p4186,p1466,0
p3419,p2587,0
p4185,p0377,0
p3308,p1537,0
p3293,p3870,0
p2017,p0965,0
p0755,p2070,0
p1894,p3185,0
p2170,p0183,0
p2568,p2675,0
p3772,p3626,0
p3730,p1754,0
p2803,p2053,0
p3356,p1990,0
p0005,p1595,0
p1367,p2429,0
p1236,p0538,0
p2494,p4245,0
p1781,p2534,0
p3946,p1598,0
p2830,p2141,0
p3920,p3905,0
p0809,p1166,0
p4280,p1406,0
p2071,p1384,0
p0963,p0960,0
p4046,p1930,0
p2790,p0094,0
p2384,p1025,0
p1451,p1834,0
p2031,p3229,0
p0387,p2694,0
p0296,p4255,0
p1948,p0891,0
p4273,p1746,0
p3916,p1843,0
p1245,p2358,0
p1111,p0988,1
p4285,p3203,0
p1568,p3377,0
p0666,p2676,0
p4285,p0055,0
p2380,p2355,0
p3418,p0746,0
p1580,p0621,0
p1367,p0988,0
p3974,p2737,0
p3940,p2608,0
p3287,p3094,0
p3695,p1736,0
p4161,p2258,0
p1073,p4267,0
p1694,p0513,0
p3328,p0305,0
p1614,p4228,0
p1451,p3226,0
p1848,p4196,0
p3287,p1358,0
p2031,p1746,0
p1876,p0099,0
p4226,p2340,0
p1044,p4301,0
p0244,p3101,0
p2409,p0074,0
p1073,p4021,0
p4060,p1213,0
p1245,p3485,0
p3187,p4251,0
p0384,p3540,0
p1826,p1896,0
p2748,p0049,0
p2654,p0123,0
p3018,p4010,0
p1924,p1767,0
p0050,p4206,0
p3567,p3283,0
p1399,p2294,0
p3159,p3372,0
p2598,p0885,1
p0127,p3810,1
p4273,p0087,0
p3719,p1711,0
p0770,p1809,0
p0013,p3446,0
p2825,p3989,0
p1515,p2807,0
p0717,p4009,0
p2179,p0898,0
p2748,p0863,0
p1653,p0479,0
p0076,p3171,0
p1189,p3631,0
p1060,p0062,0
p0770,p3078,0
p2128,p1647,0
p2022,p0958,0
p1689,p1624,0
p0722,p0413,0
p1597,p0286,0
p3304,p0841,0
p1894,p4228,0
p1687,p3071,0
p1245,p2165,0
p4174,p2597,0
p1558,p0638,0
p1298,p0383,0
p1995,p2369,0
p3174,p4056,0
p3584,p0552,0
p2996,p2999,0
p0594,p1934,0
p1391,p2585,0
p0678,p2621,0
p1568,p3106,0
p1324,p0927,0
p1650,p1629,0
p1159,p4320,0
p3515,p1160,0
p1086,p4335,0
p4323,p3060,0
p1557,p2217,0
p1828,p0341,0
p2818,p1235,0
p1816,p0297,0
p1579,p0021,0
p3002,p0345,0
p0993,p2462,0
p0952,p2066,0
p3609,p1975,0
p1653,p0179,0
p1146,p2823,0
p3216,p0796,0
p0203,p4094,0
p1874,p3706,0
p0843,p3513,0
p0315,p0384,0
p0480,p1079,0
p1702,p3038,0
p2786,p3218,0
p0494,p4262,0
p0511,p1211,0
p2755,p4160,0
p3974,p0009,0
p0655,p4189,0
p0350,p4326,0
p0011,p4087,0
p0699,p3762,0
p0724,p2450,0
p0946,p2547,0
p3883,p4341,0
p3256,p4052,0
p1723,p3391,0
p3096,p3911,0
p1764,p3012,0
p3584,p2958,0
p0811,p3979,0
p0809,p1203,0
p2971,p1461,1
p1988,p1350,0
p1044,p1891,0
p0973,p1848,0
p0760,p1827,0
p2879,p0454,0
p1763,p0695,0
p0952,p2685,0
p3092,p0088,0
p2501,p2550,0
p3753,p3647,0
p0392,p0631,0
p3916,p2544,0
p2123,p2480,0
p0581,p0886,0
p0699,p0906,0
p0088,p3143,0
p0231,p2665,0
p3418,p0742,0
p2707,p2609,0
p3678,p2200,0
p3813,p2928,0
p3590,p3000,0
p1169,p0732,0
p3705,p2438,0
p0296,p3861,0
p0487,p2259,0
p4208,p3526,0
p0271,p0884,0
p2248,p2354,0
p0011,p1096,0
p3021,p2741,0
p1829,p0605,0
p3509,p0296,0
p1799,p3084,0
p0127,p1337,0
p3730,p1837,0
p4136,p0553,0
p2939,p3724,0
p3064,p0740,0
p3064,p0612,0
p1734,p1928,0
p1708,p3249,0
p2171,p1707,0
p2681,p3718,0
p0597,p1066,0
p4273,p3932,0
p1799,p2254,0
p2673,p2493,0
p0612,p2074,0
p2660,p1923,0
p3818,p1885,0
p3174,p3057,0
p0267,p1413,0
p2580,p1343,0
p3461,p3869,0
p3894,p3606,0
p0757,p1553,0
p0024,p1173,0
p2125,p3587,0
p3427,p3545,0
p4273,p1292,1
p0534,p2507,0
p1876,p2023,0
p0128,p3020,0
p2557,p0910,0
p1970,p0565,0
p0082,p2570,0
p3004,p0957,0
p3753,p0222,0
p1298,p3713,0
p3120,p1322,0
p2928,p3040,0
p4204,p3258,0
p1321,p2567,0
p2482,p0153,0
p4309,p2333,0
p0319,p4332,0
p2645,p3486,0
p3527,p0127,0
p1607,p1024,0
p3494,p0692,0
p1597,p3510,0
p0281,p3161,0
p2853,p2985,0
p4026,p2880,0
p1992,p2675,0
p2610,p0612,0
p2654,p1975,0
p1246,p3978,0
p1375,p3116,0
p1170,p0755,0
p2084,p2859,0
p0216,p0218,0
p2993,p1483,0
p2356,p4214,0
p3201,p3655,0
p1826,p2208,0
p0181,p0117,0
p1924,p3035,0
p4108,p1311,0
p0449,p3970,0
p1262,p1344,0
p0281,p3338,0
p1741,p2537,0
p3324,p0347,0
p2031,p1182,0
p0159,p2758,0
p1798,p2225,0
p2008,p3588,0
p3096,p3083,0
p3695,p3005,0
p2330,p3746,0
p2617,p2335,0
p1159,p2783,0
p0511,p0823,0
p0593,p2739,0
p0334,p4022,0
p2456,p3900,0
p0135,p2076,0
p3309,p3165,0
p2993,p0283,0
p1925,p2507,0
p0678,p0455,0
p2748,p3414,0
p1073,p4152,0
p2729,p2291,0
p1451,p1656,0
p3123,p4296,0
p1532,p3929,0
p0043,p3353,0
p1236,p2412,0
p1757,p0242,0
p3454,p2423,0
p1159,p0889,0
p0384,p2812,0
p0843,p2809,0
p0175,p3890,0
p0043,p1957,0
p2214,p0662,0
p2171,p4281,0
p1960,p4259,0
p3821,p2838,0
p1399,p0117,0
p1667,p0478,0
p0448,p2977,0
p2586,p2215,0
p2143,p1540,1
p2322,p3606,0
p3088,p3708,0
p2491,p0900,0
p3767,p3084,0
p0462,p1363,0
p0534,p2554,0
p3269,p2034,0
p3567,p3721,0
p1549,p2467,0
p4048,p1024,0
p0987,p1766,0
p1032,p3343,0
p2902,p1521,0
p3968,p1669,0
p3969,p2519,0
p4078,p1161,0
p0494,p0280,0
p1062,p0828,0
p1988,p3106,0
p1375,p3128,0
p4122,p3997,0
p0946,p3223,0
p0050,p0122,0
p0649,p1376,0
p2173,p2412,0
p0462,p0318,0
p3177,p0755,0
p0427,p3789,0
p0201,p1388,0
p1607,p3541,0
p1321,p1283,0
p0649,p1291,0
p0585,p0545,0
p0643,p1026,0
p0190,p3498,0
p3767,p3151,0
p0175,p3573,0
p0077,p2619,0
p1702,p1137,0
p1240,p2548,0
p0775,p1635,0
p1169,p3926,0
p1810,p4160,0
p0315,p1545,0
p0581,p0870,0
p3159,p3228,0
p4121,p0965,0
p2993,p1177,0
p1924,p1442,0
p1789,p2947,0
p2353,p0636,0
p0077,p3052,0
p2491,p0285,0
p1240,p2773,0
p0296,p2249,0
p1894,p2474,0
p3016,p0044,0
p2491,p1378,0
p1446,p2383,0
p3678,p1762,0
p0111,p1512,0
p2853,p4031,0
p3096,p3496,0
p0889,p0212,0
p1723,p1847,0
p3089,p1972,0
p4122,p0754,0
p4213,p1100,0
p2954,p2928,0
p0628,p2404,0
p0670,p0621,0
p0784,p0906,0
p2344,p1437,0
p1217,p2962,0
p2458,p2719,0
p1515,p3879,0
p1169,p1761,0
p0777,p0911,0
p2863,p2544,0
p1576,p0829,0
p0437,p0126,0
p1592,p1163,0
p3120,p2600,0
p0563,p3655,0
p1209,p4262,0
p0500,p0431,0
p3817,p1317,0
p3818,p0818,0
p3016,p3758,0
p2786,p1222,0
p3525,p3855,0
p2586,p0072,0
p4002,p1506,0
p3293,p0409,0
p1030,p4328,0
p1044,p1270,0
p0770,p0293,0
p3640,p0575,0
p2716,p2927,0
p0725,p2595,0
p4266,p3404,0
p1246,p0884,0
p3169,p0452,0
p3590,p3951,0
p2017,p2015,0
p2875,p0390,0
p1924,p0227,0
p3968,p2036,0
p0760,p2680,0
p3058,p1530,0
p2483,p0243,0
p3339,p1307,0
p0963,p3992,0
p3969,p2192,0
p1557,p0533,0
p3125,p3790,0
p1403,p4171,0
p2113,p2936,0
p0661,p3929,0
p2853,p2924,0
p0082,p4127,0
p1449,p0761,0
p1810,p3044,0
p2863,p3123,0
p3123,p0144,0
p0085,p2064,0
p2759,p2116,0
p0675,p3363,0
p4029,p2995,0
p3349,p2111,0
p3672,p0166,0
p2926,p2728,0
p3734,p3621,0
p3064,p1751,0
p2084,p0238,0
p0549,p3712,0
p0725,p1280,0
p2276,p3994,0
p4188,p0674,0
p1385,p3751,0
p2022,p4259,0
p0402,p1928,0
p1374,p1094,0
p3103,p0218,0
p1189,p1444,0
p3187,p1735,0
p3476,p0033,0
p2568,p0165,0
p2312,p0196,0
p0494,p1681,0
p4309,p2370,0
p3018,p3881,0
p3841,p0812,0
p2356,p1313,0
p0947,p3050,0
p2256,p1603,0
p1549,p3439,0
p1792,p2672,0
p2560,p0604,0
p0498,p2508,0
p4174,p4268,0
p3419,p1864,0
p0067,p1592,0
p4175,p4031,0
p0408,p3824,0
p0498,p4032,0
p1798,p3793,0
p0963,p3225,0
p2769,p2868,0
p1246,p2379,0
p2409,p2938,0
p1385,p0404,0
p1687,p1694,0
p3525,p1560,0
p3974,p1691,0
p2469,p3630,0
p1120,p3234,0
p0057,p2489,0
p2598,p2377,0
p4025,p2666,0
p2464,p1718,0
p0617,p2415,0
p2179,p1106,0
p0221,p3884,0
p3018,p1615,0
p3320,p3746,0
p1055,p3932,0
p0136,p2958,0
p1781,p0536,0
p3880,p1543,0
p0617,p1841,0
p0500,p2881,0
p0998,p0019,0
p3200,p3444,0
p2263,p3029,0
p0335,p0791,1
p3494,p0202,0
p4048,p3902,0
p1403,p3600,0
p1032,p0055,0
p1960,p1971,0
p2523,p3468,0
p0551,p0266,0
p0551,p0956,0
p4054,p2564,0
p2610,p2615,0
p2214,p0604,0
p1367,p2401,0
p3461,p1800,0
p0498,p3573,0
p1606,p0223,0
p2276,p1668,0
p2494,p0711,0
p2490,p2866,0
p0181,p1499,0
p2173,p2932,0
p0020,p2449,0
p3287,p1083,0
p3944,p4236,0
p4103,p3976,0
p0678,p2280,0
p3205,p3537,0
p1734,p1059,0
p0011,p3342,0
p0315,p2413,0
p2948,p0968,0
p0973,p2670,0
p3946,p0989,0
p1729,p1211,0
p0113,p2271,0
p3376,p2899,0
p0128,p3294,0
p3567,p3880,0
p2361,p2354,0
p1073,p3385,0
p2902,p0220,0
p0203,p3298,0
p1826,p0375,0
p0913,p0478,0
p2818,p1737,0
p0551,p1130,0
p0760,p3756,0
p4225,p2049,0
p0076,p1609,0
p3555,p3210,0
p3419,p3685,0
p0709,p1239,0
p1701,p3484,0
p3309,p0485,0
p2236,p1803,0
p1432,p1969,0
p1764,p2306,0
p1874,p0215,0
p3144,p1919,0
p2990,p0026,0
p4174,p1569,0
p0402,p2073,0
p3735,p1610,0
p2131,p4129,0
